SERIALNO,SPORDER,PUMA,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANP,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
46555,2,7308,1007588,31,46,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,45,1,1,,2,1,2,2,3,2,1999,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,23,0,1,0,0,70000,60,1,1,1,,1,795,999,,2,1,,1,0,5003,5501,1,1,7270,103,55,,,1,5411,1,,0,5000,,70000,70000,6,501,7300,6,1,2,1,6,49,8,0,1,0,0,1,0,0,0,0,1,2,,,431011,,1
46555,3,7308,1007588,42,16,1,,2,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,,,,,2,5,2,2,1,2,1973,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,13,13,0,1,0,0,0,,3,,2,,1,795,999,,2,,1,6,0,,,1,1,7870,,,,,6,611M1,1,1,1,5700,4,0,0,6,501,,,1,2,2,6,49,8,0,1,0,0,1,0,0,0,1,,,,,436010,,1
46570,1,3718,1007588,85,75,1,,1,2,2,2,2,2,,,2,1,,2,,2,2,2,1,2,2,2,2,0,30,1,1,1200,2,1,2,2,2,2,2010,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,162000,1,,18,0,1,0,18400,0,40,3,1,,,4,999,999,,2,1,,6,1,,,1,1,770,100,55,,,1,23,1,,0,6440,,0,180400,18,501,11100,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,472150,,1
46570,2,3718,1007588,86,83,1,2005,1,2,2,2,2,2,,2,2,4,,2,,2,1,1,1,2,2,2,2,750,8,1,1,1200,2,1,2,2,1,2,2010,1,2,0,0,0,0,1,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,18,0,1,0,19200,0,40,3,1,,1985,4,999,999,5,2,1,,6,1,,,1,1,4670,83,43,,,1,4411,1,,0,5120,4,0,19950,6,501,11100,6,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,433031,13,1
46570,3,3718,1007588,134,71,1,,6,2,2,2,2,1,,2,2,1,,2,,,2,2,1,1,2,2,2,0,25,1,1,1200,2,5,,,,,,1,2,0,0,0,1,0,0,0,0,0,2,5,2,2,3,6000,0,5,0,1,,19,0,1,3800,0,0,40,2,1,2,,2,50,32,,1,1,,6,0,,,1,1,8560,90,46,,,6,711,1,,0,2850,,0,9800,18,501,11100,6,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,273043,6,1
46570,4,3718,1007588,137,56,1,,3,2,1,2,2,2,,,2,1,1,2,,,2,1,2,2,2,2,2,0,5,1,1,1200,2,5,2,2,1,2,2012,3,4,,,,,,,,,,3,5,3,3,3,0,0,5,0,1,,21,0,1,0,0,10000,10,1,4,,,4,999,999,,1,1,,1,1,5404,,1,1,7860,59,19,3700,6,6,6111,1,,0,2320,2,10000,10000,18,501,3700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,2,3,252030,,1
46571,1,10100,1007588,91,34,1,,1,2,2,2,2,2,,2,2,,2,2,,,1,1,2,2,1,1,2,1500,141,1,1,,2,1,2,2,1,2,2010,1,2,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,3,16,22,0,1,0,0,75000,50,1,1,1,,2,195,939,,2,1,,1,1,4901,,1,1,6070,118,43,,,1,481,1,,0,9030,3,75000,76500,6,322,3700,6,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,1,3,532010,1,1
46571,2,10100,1007588,184,29,1,,7,2,2,2,2,2,,,2,,1,,,,1,1,2,2,1,2,2,0,,,,,2,1,2,2,1,2,2010,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,8,21,0,2,0,0,1000,5,1,5,2,2007,2,195,939,7,2,,7,6,1,2304,,1,1,7890,,,,,1,611M3,1,7,0,2550,1,1000,1000,38,322,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,2,5,2590XX,,1
46571,3,10100,1007588,119,2,1,,,2,2,2,,2,,,2,1,,,,,1,1,2,1,1,2,2,,,,,1200,1,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,9,9,,2,,,,,,,,2007,2,195,939,7,2,,2,,1,,,1,1,,,,,,,,1,1,1,,,,,6,322,,,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,,,2,5,,,1
46571,4,10100,1007588,78,0,1,,,2,2,2,,2,,,2,,,,,,1,2,2,1,1,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,4,4,,1,,,,,,,,2008,2,195,939,7,2,,2,,1,,,1,1,,,,,,,,1,1,1,,,,,6,322,,,1,1,4,1,1,1,0,0,0,0,1,0,0,1,1,,,1,5,,,1
46576,1,4102,1007588,281,66,1,,6,2,2,2,2,2,,,2,,,2,,,2,2,1,2,2,2,2,0,15,,10,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,6,23,130000,1,0,0,0,45,1,1,1,2015,2,32,142,7,2,,7,1,0,6001,,1,1,7270,79,37,,,6,5411,1,7,0,2100,,130000,130000,6,501,3700,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,1,5,2310XX,,1
46576,2,4102,1007588,303,66,1,,3,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,6000,20,1,1,,2,3,2,2,1,2,1971,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,3,22,0,2,0,0,50000,35,1,3,1,2012,2,26,51,7,2,1,7,1,0,5507,,1,1,7860,92,49,,,4,6111,1,7,0,2310,4,50000,56000,6,491,4100,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,1,5,252020,,1
46582,1,6504,1007588,94,54,1,,1,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,2,2,2,0,,,11,,2,1,2,2,2,2,2006,1,2,0,0,1,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,19,0,1,0,0,160000,40,1,1,1,2012,2,50,22,7,2,,7,1,0,,,1,1,3580,,,,,1,33641M1,1,7,0,1050,,160000,160000,18,501,6500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,1,5,151150,12,1
46582,2,6504,1007588,73,50,5,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,,,11,,2,1,2,2,1,2,2006,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,20,0,2,0,0,80000,40,1,1,1,2012,1,22,999,7,2,,7,1,0,,,1,1,3580,,,,,1,33641M1,2,7,0,2340,4,80000,80000,138,501,6500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,1,5,253000,,5
46583,1,9503,1007588,40,47,4,1986,,2,2,2,2,2,,,2,3,2,2,,,2,2,2,1,2,2,2,0,,,,2475,1,3,2,2,1,2,1990,1,4,,,,,,,,,,3,5,3,3,3,0,0,16,0,2,8,8,0,1,0,0,0,,3,,,1981,1,765,999,5,2,,,6,0,,,1,1,,,,,,4,,2,,0,,4,0,0,223,501,,,2,1,3,6,50,10,0,1,0,0,1,0,0,0,0,,,,,,,4
46619,1,3765,1007588,4,63,1,1998,1,2,2,2,2,2,,,1,1,2,2,,,2,2,2,1,2,2,2,0,45,1,1,2920,2,1,2,2,1,2,1975,1,4,,,,,,,,,,2,5,2,2,3,0,2400,17,0,1,,21,0,2,0,0,0,40,3,1,2,1993,1,902,999,6,1,1,,6,0,5200,,1,1,8660,109,61,,,2,7211,1,,0,5410,1,0,2400,6,19,5500,6,2,1,4,2,2,2,0,0,1,0,1,0,0,0,0,1,2,,,434181,,1
46649,1,3719,1007588,67,47,4,1987,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,300,60,1,11,1288,1,1,2,2,1,2,2003,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,2,0,0,166000,45,1,1,1,1974,1,431,999,4,2,1,,1,0,6203,,1,1,6570,190,109,,,1,5121,2,,0,2710,2,166000,166300,213,501,3700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,272012,,4
46649,2,3719,1007588,64,42,5,,7,2,2,2,2,2,,,2,3,,2,,,1,2,2,2,2,2,2,60000,,,11,1288,1,1,2,2,1,2,2003,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,16,0,1,0,0,120000,60,1,1,,2015,4,999,999,7,2,,1,1,1,,,1,1,4290,,,,,1,4239Z,2,3,0,4850,,120000,180000,213,501,3700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,414010,,4
46649,3,3719,1007588,62,9,1,1998,1,2,2,2,2,2,,,2,1,,1,,2,2,2,2,1,2,2,2,0,90,,4,2920,2,5,2,2,1,2,1986,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,6,0,1,0,0,35000,36,1,1,1,1993,4,999,999,6,2,,1,1,1,6105,,1,1,8660,256,135,9500,6,2,7211,1,4,1,5010,4,35000,35000,6,501,7500,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,1,2,1,,,432011,,1
46649,4,3719,1007588,58,7,1,,2,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,0,30,1,1,1288,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,3,4,4,0,2,0,0,2000,6,1,6,1,,4,999,999,,2,1,1,1,1,,,1,1,9190,148,91,1500,6,6,8139Z,1,4,1,2720,,2000,2000,6,501,1500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,272020,,1
46652,1,1309,1007588,89,49,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,1,1,1,,2,3,2,2,1,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,15,21,0,1,0,0,150000,50,1,1,1,,1,148,999,,2,1,,1,0,6200,,1,1,6890,94,55,1500,6,4,522M,1,,0,4820,4,150000,150000,6,501,1300,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,413031,,1
46652,2,1309,1007588,84,17,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,10,1,1,,2,5,2,2,1,2,1946,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,13,14,0,1,0,0,800,8,1,6,1,,2,148,97,,2,1,5,1,0,,,1,1,6570,120,79,,,6,5121,1,5,1,4720,4,800,800,6,501,1300,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,412010,,1
46652,3,1309,1007588,75,15,1,,2,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,,,,1200,2,5,2,2,1,2,2003,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,11,12,0,2,0,0,0,4,1,4,2,,2,148,50,,2,,5,6,0,2307,,1,1,7860,,,,,6,6111,1,5,1,2310,2,6000,0,6,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,2,2,,,252020,,1
46652,4,1309,1007588,81,12,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,38000,25,1,1,,2,5,2,2,1,2,2003,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,8,9,0,1,0,0,79000,40,1,1,1,,2,148,97,,2,1,5,1,0,,,1,1,3365,99,55,,,1,3341,1,5,1,5420,,79000,117000,6,501,8500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,434199,,1
46661,1,3742,1007588,42,48,4,2003,1,2,2,2,2,2,,,2,2,,2,,,1,2,2,2,2,2,2,0,30,1,1,1200,1,1,2,2,1,2,2008,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,8,14,0,1,0,0,7000,40,1,1,1,1981,1,210,999,5,2,1,2,1,0,,,1,2,3980,64,19,,,1,3399ZM,2,1,0,7340,,7000,7000,303,199,6500,6,1,2,4,8,67,15,0,0,0,0,1,0,1,0,0,,,,,499071,,3
46661,2,3742,1007588,40,45,5,,,2,2,2,2,2,,,2,2,2,2,,,1,2,2,2,2,2,2,0,,,,1200,1,1,2,2,2,2,2008,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,5,17,0,2,0,0,0,,3,,2,1990,1,210,999,6,2,,2,6,0,,,1,2,,,,,,1,,2,1,0,,4,0,0,303,199,,,1,2,2,8,67,15,0,0,0,0,1,0,1,0,0,,,,,,,3
46661,3,3742,1007588,65,25,1,,1,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,0,35,1,1,1200,1,1,2,2,1,2,2013,1,4,,,,,,,,,,3,5,3,3,3,0,0,4,0,1,2,19,0,1,0,0,30000,40,1,1,1,,1,210,999,,2,1,2,1,0,,,1,2,4795,101,55,,,2,443142,1,1,0,4760,,30000,30000,6,199,3700,6,1,2,2,8,67,15,0,0,0,0,1,0,1,0,0,,,,,412031,,1
46747,1,11102,1007588,78,43,1,,1,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,0,10,1,1,1200,1,3,2,2,1,2,2002,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,0,1,0,0,230000,45,1,1,1,,4,999,999,,2,1,,1,1,5501,,1,1,7380,108,67,3700,6,4,5415,1,,0,4840,,230000,230000,6,501,3700,6,2,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,413099,,1
46764,1,3719,1007588,55,81,4,2013,1,1,1,2,1,1,,,1,4,,2,,,2,1,1,1,2,2,2,0,30,1,1,1288,1,2,2,2,1,1,1956,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,22,0,2,9000,0,0,35,3,1,2,2006,1,431,999,7,1,1,,6,0,6200,,1,1,8270,70,25,,,3,6231,2,,0,3600,4,0,9000,158,78,3700,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,311010,,4
46770,1,3720,1007588,57,44,1,,6,2,2,2,2,2,,,2,,2,2,,,2,1,2,2,2,2,2,0,,,,,2,1,2,2,1,2,1999,1,4,,,,,,,,,,2,1,2,1,3,5700,0,0,0,1,15,19,0,1,0,0,0,,2,,2,,1,148,999,,2,,,3,0,6200,,1,1,6570,,,,,1,5121,1,,0,2850,4,0,5700,25,501,,,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,273043,,1
46770,2,3720,1007588,63,45,1,,7,2,2,2,2,2,,2,2,,2,2,,,2,1,2,2,2,2,2,0,45,1,11,,2,1,2,2,1,2,1999,1,4,0,1,1,0,0,0,0,0,0,3,5,3,3,3,0,0,1,0,1,,19,0,2,0,0,120000,50,1,1,1,,1,142,999,,2,1,,1,0,,,1,1,7370,109,61,,,1,5414,1,,0,2630,2,120000,120000,4,501,3700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,271020,4,1
46770,3,3720,1007588,48,12,1,,6,2,2,2,2,2,,,2,,,2,,,2,1,2,2,2,2,2,0,,,11,,2,5,2,2,1,2,2000,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,9,9,10000,2,0,0,0,25,1,1,1,,2,148,142,,2,,1,1,0,5401,,1,1,7070,,,,,1,531,1,1,1,4920,2,10000,10000,6,501,7300,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,2,2,,,419020,,1
46770,4,3720,1007588,67,8,1,,1,2,2,2,2,2,6,1,2,,,2,,,2,1,2,2,2,2,2,0,45,1,1,,2,5,2,2,2,2,2000,1,2,0,1,0,0,0,0,0,0,0,3,5,3,3,3,14400,0,2,0,2,4,4,0,1,0,0,125000,40,1,1,1,,2,148,142,,2,1,1,1,0,,,1,1,6870,115,67,,,1,52M1,1,1,1,1010,,125000,139400,6,501,7300,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,151131,4,1
46772,1,9901,1007588,77,48,1,,3,2,2,2,2,2,,,2,,2,2,,,2,2,2,2,2,2,2,0,20,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,10,18,0,2,0,0,29000,40,1,1,1,,2,920,32,,2,1,1,1,0,,,2,1,7860,92,49,,,6,6111,1,1,0,1050,4,29000,29000,51,234,4700,6,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,151150,,1
46772,2,9901,1007588,55,58,1,,,2,2,2,2,2,,,2,,,2,,,2,2,2,1,2,2,2,0,,,,,2,4,2,2,1,2,1974,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,8,18,0,1,9600,0,0,,3,,,,4,999,999,,2,,1,6,1,,,1,1,,,,,,5,,1,1,0,,,0,9600,51,77,,,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,1
46772,3,9901,1007588,78,45,1,,1,2,2,2,2,2,,,2,,,2,,,2,2,2,2,2,2,2,0,20,1,1,,2,3,2,2,1,2,1990,1,4,,,,,,,,,,3,5,3,3,3,0,0,15,0,1,3,14,0,1,0,0,50000,40,1,1,,,4,999,999,,2,1,1,1,1,,,2,1,7680,89,46,,,4,5616,1,1,0,7540,,50000,50000,35,403,9900,6,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,499094,,1
46817,1,7302,1007588,314,74,1,2002,3,2,2,2,2,2,,,2,1,2,2,,,1,2,1,1,2,2,2,0,40,2,1,1200,2,1,2,2,1,2,1961,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,3600,1,16,22,0,2,0,11500,0,50,3,3,2,1989,2,21,935,5,2,2,,6,0,5200,,1,1,7860,87,40,,,1,6111,1,,0,230,4,0,15100,38,501,5900,6,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119030,,1
46817,2,7302,1007588,361,76,1,1994,3,2,2,2,2,2,,2,2,2,,2,,,1,2,1,1,2,2,2,0,20,2,1,1200,2,1,2,2,1,2,1961,1,2,0,0,0,1,0,0,0,0,0,2,5,2,2,3,0,0,1,95000,1,,22,0,1,0,5500,0,40,3,3,2,1980,2,88,89,5,2,2,,6,0,5200,,1,1,7860,89,46,,,1,6111,1,,0,2310,,0,100500,36,501,5900,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,252020,6,1
46838,1,5904,1007588,70,48,4,2010,1,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,-5400,20,1,1,1730,1,1,2,2,1,2,2000,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,1,0,0,270000,60,1,1,1,1998,1,615,999,6,2,1,1,1,0,2102,,1,1,8180,98,55,,,1,621M,2,4,0,350,,270000,264600,210,501,5900,6,1,2,4,6,38,4,0,1,0,0,1,0,0,0,0,1,2,,,119111,,4
46838,2,5904,1007588,65,38,4,2010,1,2,2,2,2,2,,,2,2,2,2,,,1,2,2,2,2,2,2,0,5,,10,1730,1,1,2,2,1,2,2000,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,21,0,2,0,0,0,50,3,1,2,2000,1,615,999,7,2,,,6,0,6207,,1,1,8590,116,76,,,1,713Z,2,,0,4760,2,0,0,210,501,5900,6,1,2,2,6,38,4,0,1,0,0,1,0,0,0,0,2,2,,,412031,,4
46838,3,5904,1007588,70,11,1,2008,1,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,0,20,1,1,1730,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,8,9,0,1,0,0,50000,40,1,1,1,1991,1,615,999,6,2,1,2,1,0,2901,,1,1,8170,104,61,,,6,6216,1,4,1,20,,50000,50000,51,501,3700,6,1,2,1,6,38,4,0,1,0,0,1,0,0,0,1,2,2,,,111021,,1
46843,1,1100,1007588,47,74,1,2013,3,2,2,2,2,2,3,1,2,3,,2,,,2,1,1,2,2,1,2,100,20,1,1,2575,2,1,2,2,3,2,1962,1,2,0,0,0,0,1,0,0,0,0,3,5,3,3,3,0,0,0,0,1,,20,15000,1,0,22000,12000,40,1,1,1,1991,4,999,999,6,2,1,,1,1,,,1,1,9370,98,55,,,1,9211MP,1,,0,430,,27000,49100,53,501,1100,6,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,1,1,119XXX,13,1
46843,2,1100,1007588,27,73,1,2015,6,2,2,2,2,2,,,2,3,,2,,,2,1,1,2,2,2,1,0,5,1,1,2575,2,1,2,2,2,2,1962,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,19,15100,2,0,8000,0,45,1,1,2,1991,4,999,999,6,2,1,,1,1,,,1,1,170,95,55,,,1,111,1,,0,205,4,15100,23100,53,501,1100,6,1,1,4,9,68,17,1,0,0,0,2,0,0,1,0,,,1,1,119013,,1
46848,1,3717,1007588,71,66,1,1994,1,2,2,2,2,2,,,2,3,,2,,,1,2,1,2,2,2,2,650,20,1,1,1960,2,5,2,2,1,2,1994,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,45000,1,,16,0,2,0,0,80,8,1,6,2,1988,4,999,999,5,2,1,,6,0,,,1,1,8290,176,106,,,6,623M,1,,0,4020,4,80,45730,35,401,5900,6,1,1,2,3,17,3,1,0,0,0,1,0,0,0,0,,,,,352010,,1
46848,2,3717,1007588,71,67,1,2006,,2,2,2,2,2,,,2,3,,2,,,1,2,1,2,2,2,2,0,,,,1960,2,5,2,2,1,2,1994,1,4,,,,,,,,,,2,5,2,2,3,0,0,13,0,1,,16,0,1,0,29000,0,,3,,2,1992,4,999,999,6,2,,,6,0,,,1,1,,,,,,6,,1,,0,,2,0,29000,35,254,,,1,1,3,3,20,3,1,0,0,0,1,0,0,0,0,,,,,,,1
46852,1,1307,1007588,65,37,5,,1,2,2,2,2,2,,,2,3,,2,,,1,2,2,2,2,2,2,0,40,1,1,1200,1,1,2,2,1,2,2000,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,15,11,0,1,0,0,52000,48,1,1,1,2000,1,210,999,7,2,1,,1,0,,,1,2,4580,75,28,,,1,4249Z,2,,0,4850,,52000,52000,303,216,1300,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,414010,,3
46852,2,1307,1007588,65,37,5,,,2,2,2,2,2,,,2,4,2,2,,,1,2,2,2,2,2,2,0,,,,1200,1,1,2,2,1,2,2000,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,13,9,0,2,0,0,0,,3,,2,2000,1,210,999,7,2,,2,6,0,,,1,2,,,,,,1,,2,4,0,,2,0,0,303,216,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,3
46852,3,1307,1007588,78,14,1,,6,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,15,1,1,1200,1,5,2,2,1,2,2001,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,11,11,920,1,0,0,0,3,1,6,1,1995,1,211,999,6,2,1,2,1,0,,,1,2,7690,91,49,,,4,5617Z,1,4,1,4220,2,920,920,6,216,6500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,1,,,,,37201X,,1
46852,4,1307,1007588,78,9,1,,1,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,0,50,1,1,1200,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,6,0,1,0,0,510,10,1,6,1,,1,211,999,,2,1,2,1,0,,,1,2,8680,164,97,,,6,722Z,1,4,1,4230,,510,510,6,216,6500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,1,,,,,372012,,1
46854,1,6101,1007588,107,39,1,,5,2,2,2,2,2,,2,2,1,2,2,,,1,2,2,2,1,2,2,0,40,1,1,1200,2,1,2,2,1,2,2000,1,1,1,1,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,14,22,8600,1,0,0,140000,40,1,1,1,,2,924,920,,2,1,7,4,0,5000,,1,1,9680,102,55,,,1,928110P2,1,8,0,9030,4,148600,148600,21,501,10100,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,532010,2,1
46854,2,6101,1007588,108,41,3,,6,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,1,2,2,0,60,1,1,,2,1,2,2,1,2,2000,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,21,0,2,0,0,0,40,3,1,2,1981,4,999,999,5,2,1,,6,0,3401,,1,1,1480,82,31,,,1,3132Z,1,,0,10,2,0,0,110,501,6700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,1110XX,,5
46854,3,6101,1007588,116,13,1,,6,2,2,2,2,2,,,2,,,2,,,1,2,2,2,1,2,2,0,60,1,1,,2,5,2,2,1,2,2004,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,9,9,60000,2,0,0,0,40,1,1,1,,4,999,999,,2,1,2,1,0,,,1,1,770,70,19,,,1,23,1,1,1,6355,,60000,60000,31,501,6700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,472111,,1
46854,4,6101,1007588,117,12,1,,,2,2,2,,2,,,2,,,,,,1,2,2,2,1,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,9,9,,2,,,,,,,,,4,999,999,,2,,2,,0,,,1,1,,,,,,,,1,1,1,,,,,10,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
46854,5,6101,1007588,115,11,1,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,1,2,2,0,,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,7,7,0,2,0,0,900,20,1,6,2,,4,999,999,,2,,2,6,0,,,1,1,7680,,,,,6,5616,1,1,1,3930,,900,900,10,501,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,339030,,1
46856,1,1906,1007588,91,28,1,,5,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,60,1,1,,2,5,2,2,1,2,1989,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,0,7000,65,1,1,1,,2,148,51,,2,1,,1,0,6402,5506,1,1,9370,106,55,,,6,9211MP,1,,0,2010,4,7000,7000,6,56,3100,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,211020,,1
